gbar,gobs,e_gbar,e_gobs
1.195748518338443644e-01,2.858390201793047924e-01,1.896488311006784902e-02,6.304120324694421906e-02
3.138193614954767696e+01,4.090789402195787261e+01,7.684187469864275144e+00,1.175318804787402094e+01
2.543196353139738264e+01,2.693633406289426446e+01,6.140090448676760460e+00,7.268363401527511591e+00
2.026589394325672444e+01,2.016484892184433164e+01,4.808219179925814935e+00,5.354178753418437964e+00
1.645107065055633910e+01,1.608082888704041480e+01,3.824169279525754028e+00,4.276395546258117797e+00
1.362822865089313851e+01,1.334738099426262536e+01,3.097606870701378412e+00,3.475229955875020593e+00
1.146582595807777949e+01,1.141472854260468850e+01,2.542927986451048117e+00,3.046137251096452836e+00
9.850079606044678471e+00,1.001053574569696814e+01,2.131219302230258794e+00,2.567580785613302830e+00
8.546648969447721456e+00,8.882588056040971125e+00,1.802750058061642235e+00,2.283163164269404355e+00
7.605739670621185056e+00,8.008428596557575219e+00,1.567859081336497429e+00,2.052736578952325530e+00
6.918418080179914220e+00,7.269899158258316341e+00,1.398556419073815338e+00,1.862700522667048775e+00
6.355010638203392404e+00,6.656081815080833408e+00,1.262179443429569892e+00,1.715870342333685405e+00
5.864784188012218458e+00,6.197002351591184954e+00,1.146119306094351309e+00,1.589755135581755852e+00
5.393587560975726447e+00,5.748350597629832137e+00,1.036834011940006794e+00,1.476481631209434209e+00
4.959549944904355634e+00,5.371608803704831736e+00,9.383002635946070535e-01,1.368415782339787112e+00
4.542878163255702262e+00,5.067231160346446828e+00,8.475248402528521297e-01,1.291317092045114912e+00
4.177482783673694300e+00,4.808203961536092308e+00,7.703496886420646561e-01,1.234614947135696417e+00
3.846689221619934429e+00,4.537319231308707401e+00,7.020377219183748796e-01,1.326700508102612641e+00
3.569084275665286743e+00,4.333067990613616693e+00,6.456252306741495639e-01,1.170340137723926421e+00
3.322708941784293657e+00,4.142445237650692391e+00,5.962089813259631166e-01,1.080266803031118217e+00
3.123578800484438478e+00,3.948463663077925734e+00,5.566927875366863843e-01,1.028068254274202564e+00
2.946871689977128561e+00,3.792972592396884224e+00,5.222640958618874896e-01,1.004206013764592287e+00
2.645153676846946134e+00,3.501754067206220178e+00,4.658076459010508930e-01,9.066972870087763869e-01
2.499991786513924730e+00,3.383266786074271781e+00,4.396689309106205923e-01,9.171599776367028722e-01
2.361909103631356199e+00,3.255362797820243959e+00,4.150727993130400306e-01,8.620406345663513825e-01
2.316251508356597100e+00,3.234695517612408366e+00,4.069998456550072419e-01,8.258453180850547914e-01
2.235833498617109338e+00,3.154967106967032642e+00,3.927703510036528733e-01,8.121818795782793643e-01
2.129550466223798288e+00,3.044203822350975308e+00,3.741591947136246876e-01,7.841844110103307619e-01
2.027237902238086420e+00,2.937739863536515728e+00,3.563232003128866676e-01,7.611608015507115299e-01
1.836475221490222909e+00,2.767618887162621277e+00,3.231277823557006101e-01,7.451679797560333274e-01
1.743621895226982854e+00,2.679931952123805416e+00,3.069162769562613913e-01,6.858381958806023526e-01
1.504430710524990999e+00,2.434811571681079645e+00,2.648711720733663011e-01,6.254372994873115266e-01
1.434600002304933453e+00,2.366225330225274259e+00,2.526411339390935984e-01,6.047668296170233271e-01
1.372564363079764593e+00,2.303369301744568443e+00,2.417533319568593853e-01,6.106741822826696753e-01
1.080972132970934085e+00,1.939810596258981112e+00,1.910344323605092931e-01,4.967740318395099108e-01
1.041204719943141788e+00,1.883200968989615642e+00,1.840582080715344182e-01,4.936515737537661708e-01
1.004207767671629892e+00,1.840762637294075299e+00,1.775969912253617389e-01,4.742387207969299134e-01
7.777667643384962304e-01,1.507889143446542235e+00,1.378238062087975002e-01,3.963546256398621237e-01
6.096575510304957923e-01,1.248227595760910358e+00,1.081646144172867946e-01,3.225298005993354478e-01
4.806163722680670269e-01,1.056809510035263466e+00,8.445976062611545987e-02,2.695398191843013103e-01
3.986599229710643399e-01,9.132573262890294474e-01,6.923102452995444356e-02,2.325987283194969890e-01
3.366588221240009449e-01,8.042662821841584098e-01,5.749387746523069997e-02,2.055944850592634210e-01
2.848222326925414216e-01,7.018040373507064000e-01,4.800945086315312055e-02,1.804495311614866815e-01
2.437569334590319603e-01,6.193272587912828087e-01,4.074685284336821561e-02,1.594909460213088659e-01
2.079873056118019536e-01,5.498239815496983596e-01,3.468635811596628565e-02,1.403988759267838782e-01
1.778168999916979465e-01,4.891572123679133743e-01,2.961982095547950958e-02,1.249049035786670425e-01
1.548281356827207189e-01,4.419131010110973756e-01,2.569497960797198152e-02,1.127891674597474442e-01
1.369425468767167253e-01,4.042738566660619703e-01,2.246937942056860885e-02,1.029090816177789386e-01
1.225659375638320919e-01,3.831425247126548639e-01,1.970917826307973242e-02,9.761430459484100874e-02
1.104310874040575069e-01,3.714216570662558503e-01,1.751129583053537275e-02,9.474418829071667991e-02
9.886126568714283247e-02,3.609604381870489820e-01,1.562805467902507808e-02,9.219756581699486975e-02
8.912887412021586186e-02,3.510064542456099446e-01,1.398156677478849114e-02,8.945340213039801314e-02
8.207537648737835145e-02,3.400115284011548389e-01,1.264598727754634444e-02,8.660684613399252663e-02
7.670955169371315718e-02,3.220873699701153892e-01,1.150848681021187508e-02,8.216140932748641768e-02
7.100426129156341137e-02,3.007934240095734291e-01,1.050682082137369654e-02,7.718870065719672657e-02
6.538304100768164984e-02,2.785382995513421278e-01,9.596772843131798694e-03,7.171787182955155493e-02
6.047644338240200368e-02,2.564707484587103181e-01,8.831133759417216303e-03,6.622878618052706334e-02
5.627562025246022476e-02,2.383389746899288453e-01,8.152081964413736628e-03,6.081236064207640873e-02
5.258960039804098235e-02,2.253158628646516337e-01,7.533785664607017298e-03,5.740140033698670069e-02
4.962597834806627140e-02,2.173789298889032273e-01,7.010572263218600199e-03,5.540622355131353399e-02
4.691515586722853209e-02,2.081442304455816128e-01,6.539738214280882769e-03,5.328800193338639746e-02
4.423596287192423787e-02,1.992609161763119197e-01,6.098943762288487440e-03,5.108113020560584028e-02
4.174103955839853636e-02,1.894992911149664117e-01,5.713839811907892551e-03,4.863369092757766077e-02
3.930693977609663742e-02,1.803914237386165798e-01,5.361733537918969388e-03,4.597278817332203782e-02
3.695917420083422861e-02,1.747850367456458276e-01,5.028856199697653330e-03,4.452095694745639154e-02
3.491421695079959669e-02,1.727681063597032440e-01,4.737000337746540696e-03,4.400912180783535937e-02
3.149109016365605335e-02,1.675134076502058367e-01,4.222839652471468280e-03,4.283138627177297125e-02
2.682913237403412865e-02,1.569104485272753147e-01,3.573476182721133272e-03,4.033031151360649130e-02
9.882557015365363295e-02,4.371620629497486865e-01,2.316106042418829974e-02,2.061413814153353063e-01
9.047810785278975754e-02,4.226220967327722344e-01,1.923158648839946860e-02,1.944643521765070104e-01
8.082472390441337862e-02,3.511069082376800932e-01,1.400129563909978218e-02,1.606625164727356059e-01
8.688855118421870416e-02,2.951228577508239193e-01,1.198024384416931411e-02,1.347176880466204041e-01
8.150170437693976533e-02,2.558341454284371874e-01,9.944029677602717054e-03,1.165488222773465865e-01
6.628780611538252765e-02,2.243523672902474342e-01,7.697029795599453703e-03,1.021022206851651543e-01
1.671737501112889435e+00,1.099535813501967052e+00,4.178685066110894852e-01,2.181569274579930606e-01
1.729090368059018390e+00,1.136222532181285771e+00,4.320792103050885014e-01,2.474772255023356404e-01
1.661682067643170502e+00,1.675364808377148629e+00,4.150435872181557073e-01,3.979484907148312378e-01
1.543007133050422475e+00,1.946151096316033557e+00,3.856279187053276436e-01,3.640742794741509414e-01
1.440952398814643987e+00,1.981454729558169703e+00,3.602373863800713005e-01,3.611250136658800125e-01
1.357070480454577899e+00,2.193602482602865056e+00,3.392676201136444747e-01,4.050229693314264523e-01
1.301790418804861238e+00,2.433158610668396893e+00,3.254469446648068920e-01,4.328186659773436418e-01
1.330519463332162422e+00,2.274347260485245492e+00,3.326292797970850645e-01,4.116680467540890787e-01
1.392181468371803899e+00,1.997254984451891424e+00,3.480453670929509746e-01,3.929713056010302186e-01
1.531859052564490398e+00,1.836250401821045486e+00,3.829607432398025590e-01,3.060113563127189740e-01
1.667159046256515120e+00,2.048804859097493658e+00,4.167166869684521546e-01,3.279004767296366807e-01
1.679553344649832081e+00,2.050805645092705909e+00,4.198883361624580202e-01,3.223594685756960287e-01
1.590304152927606296e+00,2.165532333668400256e+00,3.975760382319015740e-01,3.435270607888953887e-01
1.536518237075917837e+00,2.142109466579323218e+00,3.835790200646582715e-01,3.304008913196682107e-01
1.509845466281195092e+00,2.122661083643107460e+00,3.753408196203634750e-01,3.365712869172862165e-01
1.485993181348531866e+00,2.052255334534664133e+00,3.679965610190641390e-01,3.300462971279563007e-01
1.448124202469456945e+00,2.185810314748743099e+00,3.579924501934080849e-01,3.392701603418187273e-01
1.403373472067669381e+00,2.054548543840062802e+00,3.467847036220950141e-01,3.214012495289590432e-01
1.371454333888581845e+00,1.938087041137651845e+00,3.391084600911196678e-01,4.179524630127767759e-01
1.323763491729742281e+00,1.954031764458277198e+00,3.277775245167588447e-01,3.215479167397230498e-01
1.199525099457719790e+00,1.833377399871291225e+00,2.968160310323023077e-01,3.078897991514728538e-01
9.862639237409862591e-01,1.650225082032932722e+00,2.436468208238021238e-01,2.724710710477687980e-01
8.879218647605793269e-01,1.491743291432250595e+00,2.192486840653875557e-01,2.456216374580020845e-01
8.390489136291469086e-01,1.453776081739270643e+00,2.067761837957746707e-01,2.292835576121336760e-01
7.552036241272973571e-01,1.337317821959013608e+00,1.820067653287816001e-01,2.099349375537510609e-01
6.655997044651447148e-01,1.188343048247529454e+00,1.552721515016801390e-01,1.965647104644987764e-01
5.711918004157321427e-01,9.421696676449375918e-01,1.334778865777367374e-01,1.527429651328029991e-01
4.789136425040538825e-01,8.537764777415427497e-01,1.116362862806115214e-01,1.360016464000330938e-01
4.047502658405729981e-01,8.230889634951437106e-01,9.506248679808694535e-02,1.277551571508774575e-01
3.461377309881598641e-01,7.773314570348849317e-01,8.119693240807258905e-02,1.212192560916976747e-01
3.037078747856853389e-01,6.497152289907007772e-01,6.969395416122038667e-02,1.018023950312435255e-01
2.624802478509404846e-01,6.748263863386865236e-01,6.009873469039615085e-02,1.066096610695776575e-01
2.261177162177797351e-01,6.453706791828091038e-01,5.200604119347738280e-02,1.014560715093563159e-01
2.025525630039762548e-01,6.013689868726745935e-01,4.576346148694607208e-02,9.360446093969625181e-02
1.817772546684938151e-01,5.468747424630402421e-01,4.083041391630504863e-02,8.975407181217151531e-02
2.579659879175922876e-01,3.941856965917891475e-01,6.023303785756550094e-02,2.681022517359091806e-01
2.288554922072047471e-01,2.807882069778657175e-01,5.035971181544277725e-02,1.899172331881706921e-01
1.862298610012851352e-01,2.452150381358201570e-01,3.529207660820985609e-02,1.654079850477833680e-01
1.301414562773717531e-01,2.191285448166583327e-01,2.424354858768744750e-02,1.475157483327648733e-01
3.996529637792126111e-02,2.192222378874373601e-01,5.771180723782807880e-03,1.011578535912735777e-01
4.540128367373748308e-02,1.959103319008836663e-01,4.503293598323620042e-03,9.044026785817617375e-02
4.631572662220390796e-02,1.824109745038960673e-01,4.304039667203924009e-03,8.399702567674907638e-02
3.541365146454351909e-02,1.628174051621978369e-01,3.290464382033586512e-03,7.499678999636651133e-02
2.859500378303454424e-02,1.460973315396859040e-01,2.667981402241229733e-03,6.739656498268697948e-02
2.098553510720824633e+01,2.683564685528610383e+01,4.800855704613722352e+00,1.141625186972618344e+01
1.898126468979086212e+01,2.551530351398541185e+01,4.266743410909982437e+00,1.073813051773772109e+01
1.778094840525693954e+01,2.469512400455995760e+01,3.941465121843516606e+00,1.036826214956248293e+01
1.692192261919961638e+01,2.392043587657400039e+01,3.705295628353233894e+00,1.003286529088461876e+01
1.606178803772442265e+01,2.276757575503154740e+01,3.470669525713714787e+00,9.558049326913675259e+00
1.531462762455656090e+01,2.188249409666820000e+01,3.269867346859586466e+00,9.205708332045961839e+00
1.458524407615784924e+01,2.099810714175525561e+01,3.076733941356508240e+00,8.827265292865352109e+00
1.385964642937391922e+01,2.010679188428913022e+01,2.887487694143989092e+00,8.540093377780859640e+00
1.300808175854029081e+01,1.893189712207518483e+01,2.668693766873436957e+00,7.977294121032565855e+00
1.235512102553069447e+01,1.804487514430028838e+01,2.503261366118155085e+00,7.571302265083884819e+00
1.174625841465708476e+01,1.714148040088047154e+01,2.350902639086787538e+00,7.216323412886301192e+00
1.116948062359651672e+01,1.633526375845695000e+01,2.208559479434533124e+00,6.937323510765212475e+00
1.057165384492600957e+01,1.552369693644583926e+01,2.063212207174431878e+00,6.566353860936843034e+00
1.007141123612382394e+01,1.477656713736556071e+01,1.943524849505470220e+00,6.292228605183768586e+00
9.616857911298295036e+00,1.400165465010595689e+01,1.836383393321171953e+00,5.885606652565920527e+00
9.210464857509553127e+00,1.338694786058911035e+01,1.742023629520593309e+00,5.625471803886209265e+00
8.759008099824436400e+00,1.270520514546651469e+01,1.639089884540587683e+00,5.383545073604919295e+00
8.421498921910478330e+00,1.211331281662220150e+01,1.563568370684130571e+00,5.109187461394988361e+00
8.111480449376003321e+00,1.164741616982903949e+01,1.495378030445464912e+00,4.976066849850151463e+00
7.833528139470545604e+00,1.121603038576129663e+01,1.435288599113170971e+00,4.737899730105007201e+00
7.748785487305028141e+00,1.107924952739835334e+01,1.417207073076089729e+00,4.657350019349932424e+00
7.556258434851356398e+00,1.077270902664029961e+01,1.376437463366845693e+00,4.519979639007406291e+00
7.320938112800702946e+00,1.040265413641219716e+01,1.327308516487929912e+00,4.365709788841704686e+00
7.106222963913419122e+00,1.005717853778596016e+01,1.283171224364493046e+00,4.230717833676575168e+00
6.898399891197594336e+00,9.733912084785696806e+00,1.241075541773910551e+00,4.125464858459142903e+00
6.475327850001640684e+00,9.115369176387943639e+00,1.157125141412981506e+00,3.875758984114653583e+00
5.884229892903315218e+00,8.366842412868194856e+00,1.043923851426577620e+00,3.613269781554974358e+00
5.066275074586602756e+00,7.388283568682780356e+00,8.952812821508264740e-01,3.237577075536911764e+00
4.923727727407488430e+00,7.214668550097544930e+00,8.701615912793460028e-01,3.113869478697056881e+00
4.645410766067875841e+00,6.873676752953631564e+00,8.216811865168299756e-01,3.026243346511626964e+00
4.547786183651006731e+00,6.756034363538778287e+00,8.048248052082613846e-01,2.831997046750275526e+00
4.506863557323269376e+00,6.706839938561552472e+00,7.977893881704425372e-01,2.839473053435149996e+00
4.268766568718705301e+00,6.382149561443645425e+00,7.569476189318201653e-01,2.700377114999715111e+00
4.153633966194027138e+00,6.251308226470995599e+00,7.372697134443679801e-01,2.640427988751972155e+00
4.032497465287525173e+00,6.112080871761173206e+00,7.166152952815955102e-01,2.586885530262949651e+00
3.927320957900481968e+00,5.950863283275098503e+00,6.986764849239427422e-01,2.498519199253835144e+00
3.614754242471206247e+00,5.557969756971342434e+00,6.454269133305543527e-01,2.363432337513284409e+00
